"Town","FIPS","Year","Race","Type","Measure Type","Variable","Value"
"New Britain","0900350440","2007-2009","Black or African American","Infant","Number","Fetal Mortality",-9999
"New Britain","0900350440","2007-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",12
"New Britain","0900350440","2007-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",9
"New Britain","0900350440","2007-2009","Other","Fetal","Number","Fetal Mortality",0
"New Britain","0900350440","2007-2009","Other","Infant","Number","Fetal Mortality",-9999
"New Britain","0900350440","2007-2009","White","Fetal","Number","Fetal Mortality",18
"New Britain","0900350440","2007-2009","White","Infant","Number","Fetal Mortality",15
"New Britain","0900350440","2008-2010","All","Fetal","Number","Fetal Mortality",20
"New Britain","0900350440","2008-2010","All","Fetal","Rate","Fetal Mortality",6.18
"New Britain","0900350440","2008-2010","All","Infant","Number","Fetal Mortality",19
"New Britain","0900350440","2008-2010","All","Infant","Rate","Fetal Mortality",5.87
"New Britain","0900350440","2008-2010","All","Neonatal","Number","Fetal Mortality",13
"New Britain","0900350440","2008-2010","All","Neonatal","Rate","Fetal Mortality",4.02
"New Britain","0900350440","2008-2010","All","Postneonatal","Number","Fetal Mortality",6
"New Britain","0900350440","2008-2010","All","Postneonatal","Rate","Fetal Mortality",1.85
"New Britain","0900350440","2008-2010","Black or African American","Fetal","Number","Fetal Mortality",-9999
"New Britain","0900350440","2008-2010","Black or African American","Infant","Number","Fetal Mortality",-9999
"New Britain","0900350440","2008-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",9
"New Britain","0900350440","2008-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",12
"New Britain","0900350440","2008-2010","Other","Fetal","Number","Fetal Mortality",0
"New Britain","0900350440","2008-2010","Other","Infant","Number","Fetal Mortality",0
"New Britain","0900350440","2008-2010","White","Fetal","Number","Fetal Mortality",15
"New Britain","0900350440","2008-2010","White","Infant","Number","Fetal Mortality",15
"New Britain","0900350440","2009-2011","All","Fetal","Number","Fetal Mortality",15
"New Britain","0900350440","2009-2011","All","Fetal","Rate","Fetal Mortality",4.77
"New Britain","0900350440","2009-2011","All","Infant","Number","Fetal Mortality",26
"New Britain","0900350440","2009-2011","All","Infant","Rate","Fetal Mortality",8.26
"New Britain","0900350440","2009-2011","All","Neonatal","Number","Fetal Mortality",18
"New Britain","0900350440","2009-2011","All","Neonatal","Rate","Fetal Mortality",5.72
"New Britain","0900350440","2009-2011","All","Postneonatal","Number","Fetal Mortality",8
"New Britain","0900350440","2009-2011","All","Postneonatal","Rate","Fetal Mortality",2.54
"New Britain","0900350440","2009-2011","Black or African American","Fetal","Number","Fetal Mortality",-9999
"New Britain","0900350440","2009-2011","Black or African American","Infant","Number","Fetal Mortality",6
"New Britain","0900350440","2009-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",8
"New Britain","0900350440","2009-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",16
"New Britain","0900350440","2009-2011","Other","Fetal","Number","Fetal Mortality",0
"New Britain","0900350440","2009-2011","Other","Infant","Number","Fetal Mortality",-9999
"New Britain","0900350440","2009-2011","White","Fetal","Number","Fetal Mortality",13
"New Britain","0900350440","2009-2011","White","Infant","Number","Fetal Mortality",19
"New Britain","0900350440","2010-2012","All","Fetal","Number","Fetal Mortality",14
"New Britain","0900350440","2010-2012","All","Fetal","Rate","Fetal Mortality",4.46
"New Britain","0900350440","2010-2012","All","Infant","Number","Fetal Mortality",29
"New Britain","0900350440","2010-2012","All","Infant","Rate","Fetal Mortality",9.24
"New Britain","0900350440","2010-2012","All","Neonatal","Number","Fetal Mortality",20
"New Britain","0900350440","2010-2012","All","Neonatal","Rate","Fetal Mortality",6.37
"New Britain","0900350440","2010-2012","All","Postneonatal","Number","Fetal Mortality",9
"New Britain","0900350440","2010-2012","All","Postneonatal","Rate","Fetal Mortality",2.87
"New Britain","0900350440","2010-2012","Black or African American","Fetal","Number","Fetal Mortality",-9999
"New Britain","0900350440","2010-2012","Black or African American","Infant","Number","Fetal Mortality",9
"New Britain","0900350440","2010-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",7
"New Britain","0900350440","2010-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",18
"New Britain","0900350440","2010-2012","Other","Fetal","Number","Fetal Mortality",0
"New Britain","0900350440","2010-2012","Other","Infant","Number","Fetal Mortality",-9999
"New Britain","0900350440","2010-2012","White","Fetal","Number","Fetal Mortality",12
"New Britain","0900350440","2010-2012","White","Infant","Number","Fetal Mortality",19
"New Britain","0900350440","2011-2013","All","Fetal","Number","Fetal Mortality",14
"New Britain","0900350440","2011-2013","All","Fetal","Rate","Fetal Mortality",4.56
"New Britain","0900350440","2011-2013","All","Infant","Number","Fetal Mortality",22
"New Britain","0900350440","2011-2013","All","Infant","Rate","Fetal Mortality",7.17
"New Britain","0900350440","2011-2013","All","Neonatal","Number","Fetal Mortality",13
"New Britain","0900350440","2011-2013","All","Neonatal","Rate","Fetal Mortality",4.24
"New Britain","0900350440","2011-2013","All","Postneonatal","Number","Fetal Mortality",9
"New Britain","0900350440","2011-2013","All","Postneonatal","Rate","Fetal Mortality",2.93
"New Britain","0900350440","2011-2013","Black or African American","Fetal","Number","Fetal Mortality",0
"New Britain","0900350440","2011-2013","Black or African American","Infant","Number","Fetal Mortality",7
"New Britain","0900350440","2011-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",8
"New Britain","0900350440","2011-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",11
"New Britain","0900350440","2011-2013","Other","Fetal","Number","Fetal Mortality",0
"New Britain","0900350440","2011-2013","Other","Infant","Number","Fetal Mortality",-9999
"New Britain","0900350440","2011-2013","White","Fetal","Number","Fetal Mortality",14
"New Britain","0900350440","2011-2013","White","Infant","Number","Fetal Mortality",13
"New Britain","0900350440","2012-2014","All","Fetal","Number","Fetal Mortality",16
"New Britain","0900350440","2012-2014","All","Fetal","Rate","Fetal Mortality",5.22
"New Britain","0900350440","2012-2014","All","Infant","Number","Fetal Mortality",24
"New Britain","0900350440","2012-2014","All","Infant","Rate","Fetal Mortality",7.83
"New Britain","0900350440","2012-2014","All","Neonatal","Number","Fetal Mortality",13
"New Britain","0900350440","2012-2014","All","Neonatal","Rate","Fetal Mortality",4.24
"New Britain","0900350440","2012-2014","All","Postneonatal","Number","Fetal Mortality",11
"New Britain","0900350440","2012-2014","All","Postneonatal","Rate","Fetal Mortality",3.59
"New Britain","0900350440","2012-2014","Black or African American","Fetal","Number","Fetal Mortality",0
"New Britain","0900350440","2012-2014","Black or African American","Infant","Number","Fetal Mortality",9
"New Britain","0900350440","2012-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",11
"New Britain","0900350440","2012-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",14
"New Britain","0900350440","2012-2014","Other","Fetal","Number","Fetal Mortality",0
"New Britain","0900350440","2012-2014","Other","Infant","Number","Fetal Mortality",-9999
"New Britain","0900350440","2012-2014","White","Fetal","Number","Fetal Mortality",16
"New Britain","0900350440","2012-2014","White","Infant","Number","Fetal Mortality",14
"New Canaan","0900150580","1999-2001","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","1999-2001","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","1999-2001","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","1999-2001","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","1999-2001","All","Neonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","1999-2001","All","Neonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","1999-2001","All","Postneonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","1999-2001","All","Postneonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","1999-2001","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","1999-2001","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","1999-2001","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","1999-2001","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","1999-2001","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","1999-2001","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","1999-2001","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","1999-2001","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2000-2002","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2000-2002","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2000-2002","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2000-2002","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2000-2002","All","Neonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2000-2002","All","Neonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2000-2002","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2000-2002","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2000-2002","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2000-2002","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2000-2002","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2000-2002","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2000-2002","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2000-2002","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2000-2002","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2000-2002","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2001-2003","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2001-2003","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2001-2003","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2001-2003","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2001-2003","All","Neonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2001-2003","All","Neonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2001-2003","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2001-2003","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2001-2003","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2001-2003","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2001-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2001-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2001-2003","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2001-2003","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2001-2003","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2001-2003","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2002-2004","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2002-2004","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2002-2004","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2002-2004","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2002-2004","All","Neonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2002-2004","All","Neonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2002-2004","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2002-2004","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2002-2004","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2002-2004","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2002-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2002-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2002-2004","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2002-2004","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2002-2004","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2002-2004","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2003-2005","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2003-2005","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2003-2005","All","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","All","Infant","Rate","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","All","Neonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","All","Neonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","All","Postneonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","All","Postneonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2003-2005","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2003-2005","White","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","All","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","All","Fetal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2004-2006","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2004-2006","All","Neonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","All","Neonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2004-2006","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2004-2006","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","White","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2004-2006","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2005-2007","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2005-2007","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2005-2007","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2005-2007","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2005-2007","All","Neonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2005-2007","All","Neonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2005-2007","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2005-2007","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2005-2007","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2005-2007","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2005-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2005-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2005-2007","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2005-2007","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2005-2007","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2005-2007","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","All","Neonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","All","Neonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2006-2008","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2006-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2006-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2006-2008","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2006-2008","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2006-2008","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2006-2008","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2007-2009","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2007-2009","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2007-2009","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2007-2009","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2007-2009","All","Neonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2007-2009","All","Neonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2007-2009","All","Postneonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2007-2009","All","Postneonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2007-2009","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2007-2009","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2007-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2007-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2007-2009","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2007-2009","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2007-2009","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2007-2009","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2008-2010","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2008-2010","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2008-2010","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2008-2010","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2008-2010","All","Neonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2008-2010","All","Neonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2008-2010","All","Postneonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2008-2010","All","Postneonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2008-2010","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2008-2010","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2008-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2008-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2008-2010","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2008-2010","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2008-2010","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2008-2010","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","All","Neonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","All","Neonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2009-2011","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2009-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2009-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2009-2011","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2009-2011","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2009-2011","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2009-2011","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","All","Neonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","All","Neonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2010-2012","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2010-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2010-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2010-2012","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2010-2012","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2010-2012","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2010-2012","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","All","Neonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2011-2013","All","Neonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2011-2013","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2011-2013","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2011-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2011-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","Other","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2011-2013","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2011-2013","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2011-2013","White","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","All","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","All","Fetal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","All","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","All","Infant","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","All","Neonatal","Number","Fetal Mortality",0
"New Canaan","0900150580","2012-2014","All","Neonatal","Rate","Fetal Mortality",0
"New Canaan","0900150580","2012-2014","All","Postneonatal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","All","Postneonatal","Rate","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","Black or African American","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2012-2014","Black or African American","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2012-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Canaan","0900150580","2012-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","Other","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","Other","Infant","Number","Fetal Mortality",0
"New Canaan","0900150580","2012-2014","White","Fetal","Number","Fetal Mortality",-9999
"New Canaan","0900150580","2012-2014","White","Infant","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","1999-2001","All","Fetal","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","1999-2001","All","Fetal","Rate","Fetal Mortality",-9999
"New Fairfield","0900150860","1999-2001","All","Infant","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","1999-2001","All","Infant","Rate","Fetal Mortality",-9999
"New Fairfield","0900150860","1999-2001","All","Neonatal","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","1999-2001","All","Neonatal","Rate","Fetal Mortality",-9999
"New Fairfield","0900150860","1999-2001","All","Postneonatal","Number","Fetal Mortality",0
"New Fairfield","0900150860","1999-2001","All","Postneonatal","Rate","Fetal Mortality",0
"New Fairfield","0900150860","1999-2001","Black or African American","Fetal","Number","Fetal Mortality",0
"New Fairfield","0900150860","1999-2001","Black or African American","Infant","Number","Fetal Mortality",0
"New Fairfield","0900150860","1999-2001","Hispanic or Latino","Fetal","Number","Fetal Mortality",0
"New Fairfield","0900150860","1999-2001","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"New Fairfield","0900150860","1999-2001","Other","Fetal","Number","Fetal Mortality",0
"New Fairfield","0900150860","1999-2001","Other","Infant","Number","Fetal Mortality",0
"New Fairfield","0900150860","1999-2001","White","Fetal","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","1999-2001","White","Infant","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","2000-2002","All","Fetal","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","2000-2002","All","Fetal","Rate","Fetal Mortality",-9999
"New Fairfield","0900150860","2000-2002","All","Infant","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","2000-2002","All","Infant","Rate","Fetal Mortality",-9999
"New Fairfield","0900150860","2000-2002","All","Neonatal","Number","Fetal Mortality",-9999
"New Fairfield","0900150860","2000-2002","All","Neonatal","Rate","Fetal Mortality",-9999
"New Fairfield","0900150860","2000-2002","All","Postneonatal","Number","Fetal Mortality",0
"New Fairfield","0900150860","2000-2002","All","Postneonatal","Rate","Fetal Mortality",0
